campaign_id,date,channel,region,device_type,audience_segment,campaign_objective,impressions,clicks,ctr_pct,spend_usd,conversions,conversion_rate_pct,bounce_rate_pct,session_duration_sec,audience_age,ad_quality_score,revenue_usd,roas_calc,ctr_calc,cvr_calc,cpc,cpa,intent_score,engagement_depth,cost_waste_ratio,campaign_health_score,risk_flag
C00714,13-06-2024,Social,East,Mobile,Boomers,Awareness,88951,1467.0,1.65,1992.66,50.0,3.41,67.03,195,18,4.98,4575.21,2.2948797688673093,1.6492040651137692,3.4059945504087197,1.3573978201634878,39.07176470588235,0.09774364251065706,64.2915,1924.710294,0.1495976417755017,0
C00715,21-07-2025,Display,West,CTV,Boomers,Leads,261605,4089.0,1.56,2391.21,73.0,1.79,50.86,249,26,6.08,5255.34,2.1968556272233624,1.5630375450104355,1.7848410757946211,0.5846479217603912,32.31364864864865,0.08594485152333205,122.35860000000001,2348.407341,0.182574694233227,0
C00716,17-04-2025,Search,Central,CTV,Millennials,Leads,116802,4850.0,4.15,12301.84,427.0,8.8,42.21,109,37,7.03,43617.63,3.545330183925012,4.152290608974084,8.802308802308803,2.5359389816532674,28.742616822429905,0.22198565146956722,62.991099999999996,11219.27808,0.2113403905445556,0
C00717,06-09-2025,Video,East,Desktop,Boomers,Awareness,253268,8554.0,3.38,7977.36,713.0,8.34,40.87,154,24,7.7,51405.78,6.4431512240610855,3.377436638514781,8.334307422559908,0.932479251899474,11.172773109243696,0.3067494626224027,91.06020000000001,7312.048175999999,0.23161640177013587,0
C00718,21-06-2025,Display,West,CTV,Gen X,Traffic,139898,2457.0,1.76,1494.72,122.0,4.97,15.47,59,51,6.01,12916.74,8.635800818334982,1.7562670212081573,4.963384865744508,0.6081041497152156,12.15219512195122,0.17803885853066181,49.872699999999995,1420.432416,0.18068265748605564,0
C00719,03-07-2024,Display,Central,Mobile,Millennials,Awareness,118824,1158.0,0.97,1394.39,29.0,2.5,60.61,154,23,6.03,1401.64,1.004479034535148,0.9745423942772986,2.5021570319240722,1.2030974978429683,46.47966666666667,0.06248985554293134,60.6606,1359.53025,0.18102400453057238,0
C00720,03-03-2025,Search,East,CTV,Millennials,App Installs,131008,3662.0,2.8,9727.53,365.0,9.97,34.85,136,24,4.91,30565.11,3.1418014849108755,2.795227808776496,9.964509964509965,2.655618345618346,26.577950819672132,0.3782203626220363,88.604,8757.695259,0.14803560087533063,0
C00721,08-02-2025,Search,West,CTV,Boomers,App Installs,103354,5624.0,5.44,9223.86,312.0,5.55,40.74,142,36,7.0,15655.58,1.6971075983808968,5.4414396981278115,5.546666666666667,1.6397973333333333,29.469201277955275,0.18881169142309534,84.14920000000001,8711.93577,0.2103678742207006,0
C00723,26-05-2025,Affiliate,North,Desktop,Gen Z,Sales,84788,2034.0,2.4,1850.11,50.0,2.46,31.88,106,47,4.54,2760.47,1.4912511952288086,2.398896083218342,2.457002457002457,0.9091449631449631,36.276666666666664,0.07930656934306571,72.2072,1804.597294,0.13635847611267032,0
C00724,18-04-2025,Social,South,Desktop,Millennials,Traffic,103268,2302.0,2.23,1903.35,31.0,1.35,56.26,74,31,6.68,2877.09,1.5107989602751597,2.2291297485208537,1.3460703430308294,0.8264654798089448,59.4796875,0.017446734194900455,32.3676,1877.654775,0.20044087704548819,0
C00725,21-10-2025,Search,West,Mobile,Boomers,Traffic,178440,6860.0,3.84,15658.73,498.0,7.26,84.78,191,37,7.58,18855.15,1.2040533265899223,3.8444079555707487,7.2584171403585485,2.2822810085993295,31.38022044088176,0.16165306598274656,29.0702,14521.906202,0.22771369351741658,0
C00726,07-07-2025,Affiliate,South,Tablet,Gen X,Awareness,83022,1700.0,2.05,1524.37,84.0,4.94,48.77,278,29,6.44,7189.5,4.713282678956581,2.0476253568288305,4.938271604938271,0.8961610817166372,17.93376470588235,0.275933293148483,142.4194,1449.066122,0.19374897330930585,0
C00727,25-04-2025,Search,West,CTV,Gen X,Leads,131409,4696.0,3.57,7487.21,196.0,4.17,42.84,136,44,5.18,16528.11,2.207217746297179,3.5735484361920706,4.172876304023846,1.5940408771556314,38.00614213197969,0.12936131386861313,77.73759999999999,7174.993343,0.155657353844711,0
C00728,07-08-2024,Email,West,Mobile,Boomers,Awareness,62057,2209.0,3.56,1072.73,128.0,5.79,45.11,149,37,4.7,5298.07,4.934266528829407,3.559573302394534,5.791855203619909,0.48539819004524887,8.315736434108528,0.18709824333116462,81.78609999999999,1010.6189330000001,0.14138107369983072,0
C00729,25-08-2025,Video,South,Desktop,Gen Z,Awareness,244237,4785.0,1.96,7859.25,345.0,7.21,34.48,220,27,8.83,19124.71,2.433091822779174,1.9591545951080505,7.208524864187213,1.6421333054743001,22.714595375722542,0.4470687711386697,144.144,7292.598075,0.2657629927479803,0
C00730,16-10-2025,Email,North,Tablet,Gen X,Sales,58752,1602.0,2.73,875.26,97.0,6.05,51.42,176,28,10.0,9271.98,10.581311482893204,2.7266692764624785,6.051154086088584,0.5460137242669993,8.931224489795918,0.20312857687905378,85.5008,822.30677,0.30044028688619184,0
C00731,03-10-2025,Display,West,CTV,Boomers,Awareness,203666,2261.0,1.11,2229.8,66.0,2.92,59.96,95,28,7.17,5657.36,2.5360229514075665,1.1101454825769514,2.9177718832891246,0.9857648099027411,33.28059701492538,0.04550524934383202,38.038,2164.68984,0.21519947579587478,0
C00732,10-03-2025,Social,East,CTV,Millennials,App Installs,62637,909.0,1.45,776.71,44.0,4.84,63.49,217,35,6.87,4121.84,5.299970425994265,1.4511957597624445,4.835164835164836,0.8535274725274725,17.26022222222222,0.16285935804000617,79.2267,739.117236,0.2064368147048456,0
C00733,14-11-2025,Email,West,Mobile,Boomers,Leads,68058,2743.0,4.03,732.47,152.0,5.54,70.78,214,23,6.46,12056.68,16.437863852645645,4.030326628366565,5.539358600583091,0.2669351311953353,4.787385620915033,0.16516578434104207,62.530800000000006,691.891162,0.19419783457179912,0
C00734,15-12-2024,Affiliate,South,Mobile,Boomers,Leads,124462,2154.0,1.73,911.07,0.0,0.0,30.73,243,26,7.59,0.0,0.0,1.7306348071314366,0.0,0.42277030162412993,911.07,0.0,168.3261,911.07,0.22769999999999999,0
C00735,03-07-2025,Display,North,Tablet,Gen X,Leads,134583,1478.0,1.1,1353.54,41.0,2.77,51.12,162,41,7.36,2413.18,1.7815494559038492,1.0981988943708019,2.7721433400946585,0.9151724137931034,32.22714285714286,0.0860974673829624,79.18560000000001,1316.046942,0.22097287295229814,0
C00736,03-06-2024,Display,West,Mobile,Millennials,Traffic,145034,1944.0,1.34,1769.47,94.0,4.84,58.17,156,33,4.62,6090.66,3.440137364654583,1.340366118523115,4.832904884318766,0.9097532133676093,18.626,0.12760520534054418,65.2548,1683.827652,0.13886028143966064,0
C00737,22-03-2024,Display,West,Tablet,Gen X,Sales,97608,0.0,0.0,20.0,2.0,0.0,84.94,97,49,6.52,338.49,16.11857142857143,0.0,200.0,20.0,6.666666666666667,0.0,14.608200000000007,20.0,0.1956819561707241,0
C00738,16-02-2025,Email,North,Desktop,Boomers,Traffic,83392,3144.0,3.77,1884.14,362.0,11.51,59.36,108,31,6.74,30361.49,16.105695067740328,3.770100607964697,11.51033386327504,0.5990906200317966,5.190468319559229,0.20594433399602385,43.8912,1667.2754860000002,0.2026737334968251,0
C00739,09-03-2024,Video,West,Tablet,Gen Z,App Installs,222550,5040.0,2.26,8041.28,159.0,3.15,64.68,196,48,9.27,11863.73,1.4751699766732818,2.2646494511370427,3.1541360841102954,1.5951755604046816,50.257999999999996,0.09400121802679659,69.2272,7787.97968,0.27828635332023577,1
C00740,30-08-2025,Social,North,Tablet,Boomers,Traffic,74200,1516.0,2.04,1284.75,93.0,6.13,39.3,51,25,6.42,9440.78,7.342624927085359,2.0430991496071482,6.130520764667106,0.8469017798286091,13.667553191489361,0.077575682382134,30.957,1205.994825,0.1927849345965734,0
C00741,03-11-2024,Email,Central,Mobile,Millennials,Traffic,47328,1570.0,3.32,611.74,137.0,8.73,59.37,79,48,3.9,15213.85,24.829209779025362,3.3172050962412056,8.720560152768938,0.38939528962444303,4.432898550724638,0.1142405168129866,32.097699999999996,558.335098,0.1173436073888845,0
C00742,30-06-2025,Social,North,Desktop,Gen Z,Sales,122018,2363.0,1.94,3104.98,114.0,4.82,45.01,209,41,7.06,6767.47,2.178851763372591,1.9365836468091036,4.822335025380711,1.3134433164128596,26.99982608695652,0.21894805477070203,114.9291,2955.319964,0.21222766305049606,0
C00743,19-04-2024,Search,East,Desktop,Gen X,Leads,107024,6962.0,6.51,10664.62,442.0,6.35,66.82,105,40,7.43,32799.65,3.0752689482655486,6.505022191076851,6.347838575326727,1.5316128105701567,24.073634311512418,0.09831170746092599,34.83900000000001,9987.416630000002,0.22310269056347665,1
C00744,29-05-2025,Video,Central,CTV,Gen Z,Awareness,190797,7682.0,4.03,9301.78,139.0,1.81,54.07,212,41,8.5,11932.16,1.2826445428140834,4.026247654587575,1.809189118833789,1.2106963425745152,66.44128571428571,0.06967859088432904,97.37160000000002,9133.417782,0.25513909663081624,1
C00745,06-07-2025,Social,East,CTV,Boomers,Traffic,88773,1487.0,1.68,1282.17,49.0,3.3,79.76,195,34,9.43,5217.04,4.065743432280992,1.675039989186023,3.293010752688172,0.8616733870967742,25.6434,0.07968053491827637,39.46799999999998,1239.85839,0.2830722778558813,0
C00746,18-10-2025,Video,Central,Tablet,Gen X,Traffic,246847,12818.0,5.19,16770.43,704.0,5.49,64.71,197,37,8.61,81468.65,4.857585191006372,5.192669172932331,5.4918480380684915,1.3082479132537639,23.787843971631204,0.1645913863947649,69.52130000000002,15849.733393,0.25863786082897644,0
C00747,25-12-2024,Display,North,Tablet,Gen Z,Sales,147721,1532.0,1.04,508.8,0.0,0.0,56.93,233,46,8.76,0.0,0.0,1.0370831697377507,0.0,0.3318982387475538,508.8,0.0,100.3531,508.8,0.2628,0
C00748,09-03-2025,Search,South,Desktop,Millennials,Traffic,127158,8035.0,6.32,16818.12,480.0,5.97,55.01,33,28,5.99,30337.53,1.8037525149948392,6.318860639042459,5.973120955699353,2.09284718765555,34.96490644490644,0.035174076057846816,14.846699999999998,15814.078236,0.17977609576022913,1
C00749,20-09-2025,Affiliate,South,Tablet,Boomers,App Installs,155507,2920.0,1.88,1762.79,0.0,0.0,37.13,5,32,8.26,92.51,0.052449554652197826,1.8777169020243332,0.0,0.6034885313248888,1762.79,0.0,3.1435000000000004,1762.79,0.2478002666839722,0
C00750,29-01-2024,Search,North,CTV,Millennials,Traffic,124634,3050.0,2.45,6629.15,166.0,5.44,49.45,155,23,7.77,9236.12,1.393048422735534,2.4471456653428008,5.440839069157653,2.172779416584726,39.695508982035925,0.16713577799801785,78.35249999999999,6268.52424,0.23342508623498118,0
C00751,23-01-2024,Email,North,Desktop,Gen X,App Installs,42923,1208.0,2.81,481.77,79.0,6.54,75.1,35,27,8.01,4671.87,9.67721689417321,2.8142763954897028,6.5343258891646,0.3984863523573201,6.022125,0.030078843626806837,8.715000000000003,450.26224199999996,0.24040643450858712,0
C00753,24-01-2025,Video,East,Desktop,Boomers,Leads,173611,3667.0,2.11,4745.83,292.0,7.96,59.99,11,39,6.01,33334.09,7.022389679006832,2.1121811856323296,7.960741548527809,1.2938467829880043,16.197372013651876,0.014356451877356943,4.4011000000000005,4368.061932,0.18036302140325414,0
C00754,03-09-2024,Affiliate,Central,CTV,Gen Z,Awareness,72414,1257.0,1.74,1323.54,39.0,3.1,53.73,71,22,8.4,2761.08,2.0845576577528804,1.7358282123869366,3.100158982511924,1.0520985691573927,33.088499999999996,0.04021560387356112,32.8517,1282.51026,0.2520871158682111,0
C00756,21-08-2024,Video,North,Tablet,Gen X,Leads,224610,6266.0,2.79,11469.4,323.0,5.15,54.19,225,43,7.03,24123.04,2.1030687683079927,2.7897119909532484,5.153981171214298,1.830126057124621,35.39938271604938,0.20995651386120676,103.07250000000002,10878.7259,0.21131016984777995,0
C00757,25-03-2025,Display,East,Tablet,Millennials,Traffic,123736,991.0,0.8,718.3,39.0,3.94,55.91,245,39,6.71,3344.33,4.649423050187683,0.8008922149397512,3.931451612903226,0.7240927419354838,17.9575,0.16961869618696185,108.02050000000001,689.99898,0.2016463676914254,0
C00758,03-03-2025,Email,South,Mobile,Boomers,Leads,50408,1219.0,2.42,86.97,79.0,6.48,54.2,229,20,6.72,3993.13,45.3919518017506,2.4182189688349305,6.475409836065574,0.07128688524590164,1.087125,0.26882608695652177,104.88199999999999,81.334344,0.20234228464606066,0
C00759,07-09-2024,Affiliate,South,Mobile,Boomers,Leads,133003,199.0,0.15,156.57,11.0,5.53,58.61,163,38,7.49,450.3,2.85777749571619,0.14961956031397552,5.5,0.7828499999999999,13.0475,0.15121456131521557,67.46570000000001,147.911679,0.22500224104741678,0
C00760,16-09-2024,Display,West,CTV,Boomers,Awareness,201121,1746.0,0.87,730.7,26.0,1.49,51.51,162,38,8.34,2547.29,3.4813311466447994,0.8681297918676226,1.4882655981682884,0.418259874069834,27.062962962962963,0.04596838697390974,78.5538,719.81257,0.2503051634864311,0
C00761,25-10-2025,Email,Central,Desktop,Gen X,Traffic,48111,2409.0,5.01,697.99,213.0,8.84,58.42,229,58,7.77,15730.19,22.504170302865564,5.007066844030595,8.838174273858922,0.2896224066390041,3.2616355140186917,0.3406866374957926,95.21819999999998,636.287684,0.2338626363401295,0
C00762,06-07-2025,Affiliate,Central,CTV,Gen X,App Installs,116047,2381.0,2.05,3052.02,38.0,1.6,81.04,127,33,6.22,2100.53,0.6880171109262305,2.05173721218806,1.595298068849706,1.2812846347607052,78.25692307692307,0.02476840565577767,24.0792,3003.18768,0.1866506242232094,0
C00763,08-05-2024,Display,South,Desktop,Gen X,Awareness,170796,1465.0,0.86,1168.42,10.0,0.68,81.05,286,18,6.91,1015.98,0.8687896564108704,0.857743402987172,0.6821282401091405,0.797012278308322,106.22000000000001,0.023702620353443025,54.197,1160.474744,0.2073495155447856,0
C00764,18-06-2024,Video,South,Tablet,Millennials,Leads,157861,4684.0,2.97,9161.37,203.0,4.33,38.41,76,30,6.05,8743.92,0.9543295020829763,2.9671485221269207,4.332977588046958,1.955468516542156,44.90867647058824,0.08350164932758183,46.808400000000006,8764.682679000001,0.18166372791737798,1
C00765,09-07-2024,Affiliate,North,Desktop,Gen X,Traffic,69341,844.0,1.22,647.6,34.0,4.03,47.7,129,38,5.38,3269.5,5.040857230958989,1.2171555478642093,4.023668639053255,0.7663905325443787,18.502857142857142,0.10674948665297741,67.46699999999998,621.50172,0.16162873901063884,0
C00766,11-12-2024,Affiliate,East,CTV,Gen X,Leads,139283,2152.0,1.55,1779.98,149.0,6.92,35.09,132,29,4.0,9948.52,5.585980752170154,1.5450446569598806,6.920575940548073,0.8267440780306549,11.866533333333333,0.2531005818786367,85.6812,1656.805384,0.12050996764310719,0
C00767,12-03-2025,Display,Central,Tablet,Boomers,Awareness,218215,918.0,0.42,622.47,12.0,1.31,81.72,67,40,3.91,1271.35,2.03915184371341,0.4206840928254574,1.3057671381936888,0.6773340587595212,47.88230769230769,0.010610493230174082,12.247599999999997,614.315643,0.11733055643100446,0
C00768,02-09-2025,Video,North,Mobile,Boomers,Traffic,225280,6861.0,3.05,10847.08,0.0,1.72,49.36,137,34,8.56,8829.31,0.8139053178073907,3.0455298049990898,0.0,1.5807461381521422,10847.08,0.04679110405083399,69.37679999999999,10660.510224,0.25689316609948604,1
C00769,03-08-2025,Email,North,CTV,Gen X,Sales,55974,2227.0,3.98,1114.97,176.0,7.9,49.42,151,27,10.0,18862.96,16.902748281763845,3.978561857972309,7.899461400359066,0.500435368043088,6.299265536723164,0.2365926219754066,76.3758,1026.8873700000001,0.30053609956118454,0
C00770,01-09-2024,Search,South,Desktop,Millennials,Leads,134222,8572.0,6.39,24881.92,783.0,9.13,62.21,111,34,4.73,84463.01,3.3944171343234637,6.386386833851128,9.13332555698122,2.9023585675959405,31.737142857142857,0.16032747982914097,41.9469,22610.200704,0.1422223084534982,0
C00771,13-02-2024,Video,Central,CTV,Millennials,Leads,150803,5655.0,3.75,7615.82,283.0,5.0,53.93,158,29,4.34,19221.5,2.523559700767512,3.749900533142357,5.003536067892504,1.346502828854314,26.8162676056338,0.14381940651738578,72.7906,7235.0289999999995,0.1304864711980253,0
C00772,04-05-2024,Affiliate,South,Mobile,Boomers,Leads,120029,2042.0,1.7,1947.52,49.0,2.4,49.08,236,19,7.33,5215.08,2.676431342762712,1.7012413563275848,2.3984336759667158,0.9532648066568772,38.9504,0.11309904153354633,120.17120000000003,1900.77952,0.2201287979645778,0
C00773,21-02-2024,Affiliate,South,Tablet,Gen Z,Awareness,59153,1274.0,2.15,880.05,1.0,0.08,63.73,222,39,6.31,0.0,0.0,2.153700510531832,0.0784313725490196,0.6902352941176471,440.025,0.0027437046191873945,80.5194,879.34596,0.18930522034702893,0
C00774,02-07-2024,Video,East,Desktop,Millennials,App Installs,173472,5675.0,3.27,7262.04,482.0,8.49,70.76,177,27,5.19,62150.34,8.55706976692955,3.271402466089824,8.491895701198027,1.279429175475687,15.03527950310559,0.20941053511705685,51.754799999999996,6645.492804,0.1561419469201965,0
C00775,23-11-2024,Social,West,Mobile,Millennials,App Installs,103978,2225.0,2.14,2139.2,34.0,1.53,37.42,194,33,7.46,3495.74,1.633370713017475,2.139855163061772,1.527403414195867,0.961006289308176,61.12,0.0772566371681416,121.40519999999998,2106.4702399999996,0.2239552983993485,0
C00776,27-06-2025,Video,West,CTV,Boomers,Sales,216334,4848.0,2.24,10044.14,217.0,4.48,48.31,79,25,7.92,21554.9,2.145803841459651,2.240968867728292,4.475149515363992,2.0713837904722623,46.074036697247706,0.07177448793348207,40.83509999999999,9594.162528,0.2377474732206976,1
C00777,30-10-2024,Video,North,Mobile,Millennials,Leads,183045,4662.0,2.55,6067.82,393.0,8.43,68.27,136,34,8.01,16177.04,2.6655989137921376,2.5469007790391487,8.428050611194509,1.3012695689470297,15.400558375634517,0.16550887830229538,43.152800000000006,5556.302774,0.24062846117723313,0
C00778,22-04-2024,Search,East,Desktop,Gen Z,Awareness,139558,7703.0,5.52,21140.94,568.0,7.37,49.4,160,44,10.0,47407.64,2.2423505127722434,5.519529374673078,7.372793354101765,2.744151090342679,37.1545518453427,0.23396825396825396,80.96000000000001,19582.852722,0.30045656430192574,0
C00779,03-09-2024,Affiliate,South,Desktop,Gen X,Leads,78394,904.0,1.15,849.17,17.0,1.88,28.94,185,48,8.53,2227.71,2.620311231871273,1.1531347662478475,1.8784530386740332,0.9383093922651933,47.17611111111111,0.11616566466265862,131.461,833.2056039999999,0.2561343473697053,0
C00780,20-10-2025,Social,North,CTV,Gen X,Traffic,124871,2790.0,2.23,2454.52,200.0,7.17,33.8,225,30,5.24,8465.3,3.4474571577507,2.2342879108206803,7.165890361877464,0.8794410605517735,12.211542288557213,0.4635775862068966,148.95000000000002,2278.530916,0.1580995610922145,0
C00781,19-01-2024,Search,North,Tablet,Gen X,Sales,114278,7091.0,6.21,14765.51,379.0,5.34,62.61,120,25,4.87,36012.44,2.438791562799876,6.204989543135659,5.344049633389735,2.0819952058657645,38.856605263157896,0.10073887753497877,44.868,13977.031766,0.14630407243135995,1
C00782,02-01-2024,Affiliate,Central,Tablet,Boomers,Traffic,123136,2888.0,2.35,4534.33,216.0,7.48,60.11,129,28,7.72,19765.78,4.358179007922246,2.3453551735059324,7.476635514018691,1.569515403253721,20.895529953917052,0.1578988708885616,51.4581,4195.162116,0.23192258795219625,0
C00783,04-03-2024,Display,West,Tablet,Millennials,Traffic,245172,1067.0,0.44,577.45,0.0,0.0,49.2,131,29,7.58,0.0,0.0,0.43520289754581454,0.0,0.540683520599251,577.45,0.0,66.548,577.45,0.2274,0
C00784,21-10-2024,Video,North,Desktop,Millennials,Traffic,172700,6854.0,3.97,7376.06,672.0,9.8,61.06,181,59,7.36,64419.82,8.732451681293089,3.9687089246732796,9.803063457330415,1.0760116703136398,10.959970282317979,0.28582017402513693,70.4814,6653.206120000001,0.22138822050562806,0
C00785,08-10-2024,Social,North,Desktop,Gen Z,Leads,98295,2724.0,2.77,4200.53,64.0,2.35,40.89,211,26,5.92,4885.49,1.1627883175890688,2.771221616342476,2.3486238532110093,1.5414788990825687,64.62353846153846,0.11836953926951539,124.7221,4101.817545,0.1778311297095014,0
C00786,13-04-2025,Affiliate,North,CTV,Gen X,App Installs,102016,1727.0,1.69,1445.05,120.0,6.95,41.8,170,37,7.44,11242.19,7.7744130562567,1.6928551123832303,6.944444444444445,0.836255787037037,11.942561983471075,0.27605140186915894,98.94000000000001,1344.619025,0.22376476259368194,0
C00787,06-12-2024,Email,North,Mobile,Gen Z,Awareness,83742,3427.0,4.09,2477.52,321.0,9.37,75.13,316,32,8.1,14099.17,5.688543969788422,4.092282340016479,9.364060676779463,0.722730455075846,7.694161490683229,0.3889294627610666,78.5892,2245.376376,0.24376892580748932,0
C00788,11-02-2025,Search,North,CTV,Boomers,Sales,152906,10779.0,7.05,21024.99,556.0,5.16,60.52,138,44,3.92,38276.18,1.8204222488453574,7.049382958268752,5.157699443413729,1.95037012987013,37.74684021543986,0.11574772431729519,54.48239999999999,19940.100516000002,0.11782948507004087,1
C00789,07-03-2024,Search,Central,Tablet,Boomers,Traffic,134825,5088.0,3.77,9453.29,242.0,4.76,71.06,225,25,9.03,17511.59,1.8522374498772514,3.773752836989898,4.755354686578896,1.8575928473177443,38.9024279835391,0.14862614487926726,65.115,9003.313396000001,0.27119220341246214,0
